id,overall,difficulty,review_count,interest,mentions_accent,mentions_ta,hotness,scientific_age,rank,gender,race,discipline,uni_type,uni_control
133281,2.857142857,3.285714286,7,2.75,FALSE,FALSE,cold,19,Professor,M,UNK,Natural Sciences,r1,private
133286,2.25,3.25,4,3.5,FALSE,FALSE,cold,27,Professor,M,white,Social Sciences,r1,public
133289,4.375,1.5,4,3.75,FALSE,FALSE,cold,10,Associate Professor,F,white,Natural Sciences,r2,public
133295,3.95,3.1,10,3.777777778,FALSE,FALSE,cold,28,Professor,M,UNK,Natural Sciences,other,public
133296,4.25,3.4,20,3.1,FALSE,FALSE,cold,24,Associate Professor,M,white,Natural Sciences,r2,public
133321,2.807692308,4.230769231,13,3.6,FALSE,FALSE,cold,14,Professor,F,UNK,Medical sciences,r1,public
133325,4.1,2.933333333,25,2.933333333,FALSE,TRUE,hot,21,Professor,M,white,Natural Sciences,r2,private
133331,4.277777778,3.111111111,9,2.75,FALSE,FALSE,cold,11,Professor,M,white,Natural Sciences,other,public
133337,2,3.25,4,3.333333333,FALSE,FALSE,cold,44,Associate Professor,M,white,Natural Sciences,r1,private
133341,3.166666667,2.5,6,2,FALSE,FALSE,hot,16,Associate Professor,M,white,Social Sciences,other,public
133348,3,3.2,10,3,FALSE,FALSE,cold,31,Associate Professor,M,UNK,Natural Sciences,r1,public
133371,3.727272727,3.272727273,11,4.142857143,FALSE,FALSE,cold,58,Professor,M,white,Natural Sciences,r2,public
133381,4.064516129,1.903225806,25,3.2,FALSE,TRUE,cold,26,Professor,M,white,Social Sciences,r1,public
133389,1.611111111,4.444444444,9,2.625,FALSE,FALSE,cold,14,Associate Professor,M,non-white,Natural Sciences,r2,public
133401,3.642857143,2.714285714,7,2.571428571,FALSE,TRUE,hot,20,Professor,M,white,Social Sciences,r1,public
133417,2.617647059,3.882352941,17,3.571428571,FALSE,FALSE,cold,46,Professor,M,white,Humanities,r1,public
133429,3.5,3.25,4,4.333333333,FALSE,FALSE,cold,23,Professor,M,white,Social Sciences,r1,public
133432,4.552631579,3.052631579,19,4.214285714,FALSE,FALSE,hot,33,Professor,M,white,Social Sciences,other,public
133441,2.625,4.5,4,2.25,FALSE,FALSE,cold,23,Professor,F,white,Social Sciences,r2,public
133442,2.583333333,4,6,2,FALSE,FALSE,cold,50,Professor,M,white,Social Sciences,r1,public
133443,4.115384615,2.076923077,13,3,FALSE,FALSE,cold,24,Associate Professor,F,white,Humanities,r1,public
133462,2.555555556,3,9,3.166666667,FALSE,FALSE,cold,35,Professor,M,UNK,Social Sciences,r1,public
133466,3.6,3.2,5,3,FALSE,FALSE,cold,21,Professor,M,white,Humanities,r2,public
133492,3.625,2.25,4,4,TRUE,FALSE,cold,45,Professor,M,white,Social Sciences,r1,public
133514,3.714285714,3,7,3,FALSE,TRUE,hot,22,Associate Professor,F,non-white,Social Sciences,r1,private
133517,3.1,2.8,5,4,FALSE,FALSE,cold,19,Associate Professor,F,white,Social Sciences,r1,public
133522,3.941176471,3.235294118,17,2.583333333,FALSE,FALSE,hot,9,Associate Professor,M,non-white,Humanities,r1,public
133529,4.565217391,4.304347826,23,4.333333333,FALSE,FALSE,cold,23,Professor,M,white,Medical sciences,r1,public
133533,2.5,3.636363636,11,2.7,TRUE,FALSE,cold,31,Professor,M,non-white,Humanities,r2,public
133544,4.3,2.4,5,2.25,TRUE,FALSE,cold,26,Professor,F,white,Humanities,r1,public
133562,3.75,3,10,3.571428571,FALSE,FALSE,cold,26,Professor,M,non-white,Engineering,r1,public
133566,3.7,3.6,5,3.25,FALSE,FALSE,cold,17,Professor,M,non-white,Humanities,r1,public
133583,3.74137931,3.931034483,25,3.739130435,FALSE,FALSE,cold,29,Professor,M,UNK,Engineering,r1,private
133612,1.944444444,4.666666667,18,3.7,FALSE,FALSE,cold,50,Professor,M,white,Social Sciences,r1,private
133617,3.809090909,1.963636364,25,3.418181818,FALSE,FALSE,cold,34,Professor,M,UNK,Engineering,other,public
133633,3.1,3.8,5,3.2,FALSE,FALSE,cold,28,Professor,M,white,Engineering,r3,public
133635,3.342105263,4.368421053,19,2.4375,FALSE,FALSE,cold,21,Associate Professor,M,white,Natural Sciences,r1,public
133660,2.28125,3,16,2.5,FALSE,FALSE,cold,33,Professor,F,UNK,Humanities,r2,public
133665,3.125,3.25,4,2,FALSE,FALSE,hot,18,Professor,M,UNK,Engineering,r2,private
133666,3.7,3,5,3.25,FALSE,TRUE,cold,40,Professor,M,white,Social Sciences,r1,public
133706,2.939393939,3,25,3.052631579,FALSE,FALSE,cold,12,Associate Professor,M,UNK,Social Sciences,r1,public
133716,2.5,4.666666667,12,3.75,FALSE,FALSE,cold,41,Professor,M,white,Natural Sciences,r2,public
133721,3.285714286,3,7,2.857142857,FALSE,FALSE,cold,35,Professor,M,white,Natural Sciences,r1,private
133747,4.5,3.285714286,7,5,FALSE,FALSE,cold,39,Professor,F,white,Medical sciences,r1,public
133767,4.375,3.25,4,3.5,FALSE,FALSE,cold,36,Professor,M,UNK,Engineering,r1,public
133773,2.75,1.5,4,4,TRUE,FALSE,cold,17,Associate Professor,M,white,Humanities,r1,public
133791,1.868421053,4.473684211,19,2.928571429,FALSE,FALSE,cold,32,Professor,M,white,Natural Sciences,r2,public
133793,2.416666667,3.791666667,24,3.1875,FALSE,TRUE,cold,40,Professor,F,white,Natural Sciences,r1,public
133801,4.714285714,3.571428571,7,4.166666667,FALSE,FALSE,hot,16,Associate Professor,M,white,Natural Sciences,r1,public
133811,4.75,4,4,4.25,FALSE,FALSE,cold,17,Associate Professor,M,white,Humanities,r1,public
133821,3.8125,2.125,8,2.75,FALSE,FALSE,cold,31,Professor,M,white,Natural Sciences,r2,public
133839,4.4,2.6,5,4.4,FALSE,FALSE,cold,21,Professor,F,white,Social Sciences,r1,public
133859,4.083333333,2.5,6,5,FALSE,FALSE,hot,19,Associate Professor,F,white,Humanities,r1,private
133894,2.5,4.25,4,2.25,FALSE,FALSE,cold,19,Professor,M,UNK,Social Sciences,r1,public
133899,3.3,2.666666667,15,3.714285714,FALSE,FALSE,cold,17,Associate Professor,M,non-white,Social Sciences,r1,public
133905,3.944444444,4.333333333,9,3.166666667,FALSE,FALSE,hot,18,Professor,F,white,Humanities,r2,public
133914,4.7,2.2,5,3.4,FALSE,FALSE,cold,18,Professor,M,white,Engineering,r1,public
133920,4.083333333,3.166666667,6,4.5,FALSE,TRUE,cold,27,Professor,M,white,Humanities,r1,private
133932,4.272727273,3.363636364,11,3.428571429,FALSE,TRUE,cold,28,Professor,M,white,Natural Sciences,r1,public
133938,4.75,2.75,4,3.75,FALSE,FALSE,cold,11,Associate Professor,F,UNK,Humanities,r1,private
133956,3.304347826,2.695652174,23,2.555555556,TRUE,FALSE,cold,16,Associate Professor,M,UNK,Natural Sciences,other,public
133960,3.5,3.111111111,9,3.222222222,FALSE,FALSE,cold,31,Professor,M,white,Natural Sciences,other,public
133972,3.791666667,3.333333333,12,3.571428571,FALSE,FALSE,cold,43,Professor,M,white,Medical sciences,r2,public
133981,4.75,1.666666667,6,4.2,FALSE,FALSE,hot,41,Professor,M,white,Social Sciences,r1,public
133988,3.928571429,2.428571429,7,3.333333333,FALSE,FALSE,cold,33,Professor,M,white,Natural Sciences,other,public
134010,1.333333333,4.166666667,6,2.666666667,FALSE,FALSE,cold,33,Professor,M,white,Natural Sciences,other,private
134015,1.477272727,4.545454545,22,2.5,FALSE,FALSE,cold,26,Associate Professor,M,white,Natural Sciences,r2,public
134036,3.083333333,3.083333333,12,2.888888889,FALSE,TRUE,cold,14,Associate Professor,F,non-white,Social Sciences,r1,public
134125,2.1,4.4,5,3.2,FALSE,FALSE,cold,40,Associate Professor,M,white,Medical sciences,r1,private
134131,3.875,3.25,4,2.666666667,FALSE,FALSE,cold,15,Associate Professor,F,UNK,Humanities,r1,private
134149,3.428571429,4,7,3.5,FALSE,FALSE,cold,30,Professor,F,UNK,Natural Sciences,r2,public
134153,3.75,3,20,3.833333333,FALSE,FALSE,cold,23,Professor,M,white,Medical sciences,r1,public
134173,3.409090909,3.909090909,11,3.714285714,FALSE,FALSE,cold,19,Professor,M,white,Natural Sciences,r1,public
134184,4.6,2.2,5,4,FALSE,FALSE,hot,20,Associate Professor,F,white,Humanities,r2,public
134234,3.916666667,2.166666667,6,2.8,FALSE,FALSE,cold,36,Professor,M,non-white,Social Sciences,r1,public
134327,4.7,2,5,4.5,FALSE,FALSE,cold,26,Professor,M,white,Social Sciences,r2,public
134328,2.222222222,4.388888889,18,2.916666667,FALSE,FALSE,cold,11,Associate Professor,M,white,Natural Sciences,other,public
134333,2.7,4.6,5,3.666666667,FALSE,FALSE,cold,24,Professor,M,white,Medical sciences,r1,public
134335,4.642857143,3,7,3.8,FALSE,FALSE,cold,26,Professor,M,UNK,Humanities,r1,public
134339,5,3,4,4.5,FALSE,FALSE,hot,14,Associate Professor,M,white,Natural Sciences,r1,public
134345,3.045454545,3.181818182,22,3.333333333,TRUE,FALSE,cold,26,Professor,F,UNK,Humanities,r1,public
134348,4.555555556,3.888888889,9,3.4,FALSE,FALSE,cold,23,Professor,M,non-white,Natural Sciences,r2,public
134350,3.375,3.25,8,3.833333333,TRUE,FALSE,cold,35,Professor,M,non-white,Engineering,r2,public
134365,3.892857143,2.857142857,14,2.4,TRUE,FALSE,cold,25,Professor,M,UNK,Natural Sciences,r1,public
134373,2.375,2.75,4,4,FALSE,FALSE,cold,31,Professor,M,UNK,Social Sciences,r1,public
134374,1.5,3.571428571,7,2.25,FALSE,FALSE,cold,14,Associate Professor,M,UNK,Engineering,r1,public
134391,3.914772727,2.636363636,25,3.482758621,FALSE,FALSE,cold,30,Professor,M,white,Social Sciences,r1,public
134413,1.416666667,4.5,6,2.333333333,TRUE,FALSE,cold,18,Professor,M,UNK,Natural Sciences,r1,public
134431,1.571428571,3.571428571,7,3,FALSE,FALSE,cold,19,Professor,M,UNK,Natural Sciences,r2,public
134448,3.558823529,3.352941176,17,3.454545455,FALSE,FALSE,cold,23,Associate Professor,M,white,Medical sciences,r1,public
134453,4.5,2.5,4,3.75,FALSE,FALSE,cold,13,Associate Professor,M,white,Social Sciences,r1,public
134454,2.875,3.2,20,2.8,FALSE,TRUE,cold,20,Associate Professor,F,white,Social Sciences,r2,public
134456,1.227272727,4.272727273,11,2.2,FALSE,FALSE,cold,50,Professor,M,white,Natural Sciences,r1,public
134485,2.12195122,4.268292683,25,3.111111111,FALSE,FALSE,cold,37,Associate Professor,M,white,Natural Sciences,r1,public
134513,3.944444444,2.555555556,9,3.25,FALSE,FALSE,hot,18,Associate Professor,F,non-white,Humanities,r1,public
134523,4.375,2.25,4,2.75,FALSE,FALSE,hot,34,Professor,M,white,Social Sciences,r1,private
134544,3.4375,4,8,3.5,FALSE,TRUE,hot,25,Professor,M,white,Social Sciences,r1,public
134550,4.9,3,5,5,FALSE,FALSE,hot,11,Associate Professor,F,white,Social Sciences,r2,public
134554,1.833333333,4,6,3.2,FALSE,FALSE,cold,31,Professor,M,white,Engineering,other,public
134575,5,2.25,4,3.5,FALSE,FALSE,hot,10,Professor,M,non-white,Natural Sciences,r1,public
134593,2,3.25,4,4,FALSE,FALSE,cold,19,Associate Professor,M,white,Engineering,r1,public
134600,4.184210526,3.631578947,19,3.785714286,FALSE,FALSE,cold,48,Associate Professor,M,white,Natural Sciences,r2,public
134616,3.428571429,3.571428571,14,3.833333333,FALSE,TRUE,cold,30,Professor,M,UNK,Natural Sciences,r1,public
134621,3.0625,3,8,4,FALSE,FALSE,cold,22,Associate Professor,F,UNK,Humanities,r1,public
134674,2.958333333,4,12,2.5,TRUE,FALSE,cold,36,Professor,M,non-white,Natural Sciences,r1,public
134675,2.875,4,4,3.25,FALSE,FALSE,cold,26,Professor,F,white,Humanities,r2,public
134682,3.916666667,3.5,6,4,FALSE,FALSE,hot,20,Professor,M,white,Humanities,r1,public
134722,4.75,2.5,6,4.5,FALSE,FALSE,cold,39,Professor,M,white,Natural Sciences,r1,public
134729,2.4,4.2,5,3.25,FALSE,FALSE,cold,43,Professor,F,white,Humanities,r1,public
134733,3.5,3.714285714,7,3.571428571,FALSE,FALSE,cold,30,Associate Professor,M,white,Social Sciences,r1,public
134737,4.863636364,2.545454545,11,3.555555556,FALSE,FALSE,cold,37,Professor,M,white,Humanities,r1,public
134767,1.75,3.5,4,2.75,TRUE,FALSE,cold,40,Professor,M,non-white,Social Sciences,r2,private
134791,2.714285714,3.214285714,14,2.928571429,FALSE,TRUE,cold,17,Associate Professor,M,white,Humanities,r1,public
134799,4.5625,2.375,8,3.333333333,FALSE,FALSE,cold,22,Associate Professor,M,white,Natural Sciences,r3,private
134848,4.1,2.4,15,4.142857143,FALSE,FALSE,hot,29,Professor,M,UNK,Natural Sciences,r2,private
134863,4.666666667,4,6,3.4,FALSE,FALSE,hot,19,Associate Professor,F,white,Humanities,r1,private
134891,3.708333333,3.666666667,12,3.428571429,FALSE,FALSE,cold,21,Associate Professor,M,UNK,Humanities,r1,public
134911,4.5,1.833333333,6,3.833333333,FALSE,FALSE,cold,39,Professor,F,white,Social Sciences,r1,private
134914,3.861111111,3.055555556,18,2.666666667,FALSE,FALSE,cold,18,Associate Professor,M,white,Humanities,r2,public
134923,2.140625,4.3125,25,2.875,FALSE,FALSE,cold,32,Professor,M,white,Social Sciences,r1,public
134937,2.625,4.25,8,1.666666667,TRUE,FALSE,cold,27,Professor,M,white,Social Sciences,r2,private
134946,4.070422535,2.971830986,25,3.53125,FALSE,FALSE,cold,28,Associate Professor,M,non-white,Humanities,r2,public
134961,3.733333333,2.333333333,15,2.846153846,FALSE,FALSE,hot,15,Associate Professor,F,non-white,Social Sciences,r1,public
134963,3.375,3.703125,25,3.61971831,FALSE,FALSE,cold,32,Professor,M,non-white,Natural Sciences,r2,public
135021,3.964285714,4.142857143,14,4.2,FALSE,FALSE,hot,46,Associate Professor,M,non-white,Natural Sciences,r2,public
135049,4.02,2.72,25,3.705882353,FALSE,TRUE,hot,18,Associate Professor,M,non-white,Social Sciences,r1,public
135067,4.75,1.25,8,3.375,FALSE,FALSE,hot,14,Professor,F,non-white,Humanities,other,public
135076,2.5,4.285714286,7,2.857142857,FALSE,FALSE,cold,35,Professor,M,non-white,Humanities,r1,public
135078,4.722222222,1.666666667,9,2.8,FALSE,FALSE,hot,12,Associate Professor,M,non-white,Social Sciences,r1,public
135108,1.916666667,2.5,6,2.2,FALSE,FALSE,cold,30,Associate Professor,M,white,Natural Sciences,r1,public
135167,2.875,4,4,3,FALSE,FALSE,hot,15,Professor,M,white,Humanities,r1,public
135177,4.444444444,2.666666667,9,4.25,FALSE,FALSE,hot,17,Professor,M,non-white,Natural Sciences,r1,public
135183,4.5,2.75,4,3.5,FALSE,FALSE,hot,14,Professor,F,white,Social Sciences,r1,public
135189,4.25,4.25,4,4.25,FALSE,FALSE,hot,36,Professor,M,white,Medical sciences,r1,public
135194,4.428571429,3.428571429,7,3.714285714,FALSE,FALSE,cold,29,Professor,M,white,Natural Sciences,r1,public
135196,4.5,2.8,5,4,FALSE,FALSE,hot,11,Associate Professor,M,UNK,Social Sciences,r1,public
135203,4.5,3.5,4,3.5,FALSE,FALSE,cold,23,Professor,F,white,Social Sciences,r1,public
135210,4.783333333,2.833333333,25,3.529411765,FALSE,TRUE,hot,26,Professor,M,non-white,Humanities,r1,public
135235,2.538461538,3.846153846,13,2.142857143,FALSE,FALSE,cold,47,Professor,M,non-white,Social Sciences,r2,public
135278,3.6875,3.125,8,3,FALSE,FALSE,cold,40,Professor,M,white,Social Sciences,other,public
135314,3.090909091,2.727272727,11,3.571428571,TRUE,FALSE,cold,20,Associate Professor,M,white,Natural Sciences,r2,public
135320,3.461538462,2.769230769,13,4,FALSE,FALSE,cold,29,Professor,F,white,Engineering,r1,public
135329,4.1,2,5,2.666666667,FALSE,FALSE,cold,20,Professor,M,white,Humanities,r1,public
135336,3.375,3.25,4,1.5,FALSE,FALSE,cold,33,Professor,M,UNK,Natural Sciences,r1,public
135346,1.681818182,4.272727273,11,2.428571429,TRUE,FALSE,cold,39,Professor,M,UNK,Natural Sciences,other,public
135359,2.6,4.8,5,3.8,FALSE,FALSE,cold,48,Professor,M,non-white,Social Sciences,r1,public
135373,2.571428571,3.142857143,7,3.5,FALSE,FALSE,cold,15,Associate Professor,M,white,Natural Sciences,r2,public
135382,3.708333333,2.333333333,12,3.833333333,FALSE,FALSE,cold,39,Professor,M,UNK,Humanities,r1,public
135397,1.857142857,3.142857143,7,3.5,FALSE,FALSE,cold,16,Professor,F,white,Natural Sciences,r1,public
135412,1.5,4.15,25,2.25,FALSE,FALSE,cold,13,Associate Professor,M,white,Natural Sciences,r2,private
135414,3.6875,3.625,16,3.8,FALSE,FALSE,cold,26,Associate Professor,M,white,Humanities,r1,private
135418,3.884615385,2.692307692,13,3,FALSE,FALSE,cold,15,Professor,M,UNK,Natural Sciences,r1,public
135441,3.777777778,3,9,3.555555556,FALSE,FALSE,cold,24,Professor,F,white,Natural Sciences,r2,public
135448,2.307692308,3.769230769,13,2.625,FALSE,FALSE,cold,42,Professor,M,white,Humanities,r2,public
135467,3.671875,3.75,25,3.8,FALSE,FALSE,cold,53,Professor,M,white,Medical sciences,r1,public
135480,4.142857143,3.142857143,14,2.928571429,FALSE,FALSE,cold,29,Associate Professor,F,white,Natural Sciences,r2,private
135487,2.888888889,4,9,3.428571429,FALSE,FALSE,cold,30,Professor,M,white,Natural Sciences,r2,public
135507,3.3,3.4,5,3.6,FALSE,FALSE,cold,25,Professor,M,non-white,Social Sciences,r1,private
135513,3.375,2.75,4,4,FALSE,FALSE,cold,12,Associate Professor,M,white,Humanities,r1,public
135537,3.727272727,3,11,4.714285714,FALSE,FALSE,cold,39,Professor,M,white,Humanities,r1,public
135549,3.245762712,3.13559322,25,3.942857143,FALSE,TRUE,cold,43,Professor,M,non-white,Natural Sciences,r2,private
135561,3.833333333,4.266666667,15,4.2,FALSE,FALSE,cold,22,Professor,M,white,Social Sciences,r1,private
135591,4,3,4,3.25,FALSE,FALSE,cold,31,Professor,M,white,Natural Sciences,r1,public
135597,4.15,2.6,10,2.857142857,FALSE,FALSE,hot,25,Associate Professor,M,non-white,Humanities,r1,public
135601,3.03125,3.0625,16,3,FALSE,FALSE,cold,32,Professor,M,non-white,Natural Sciences,r2,public
135610,3.3,3.7,10,3.2,FALSE,FALSE,cold,39,Professor,M,white,Social Sciences,r1,public
135622,4.717391304,2.173913043,23,3.470588235,FALSE,FALSE,cold,27,Associate Professor,M,non-white,Humanities,r1,public
135655,3.5,2.25,4,3.333333333,FALSE,FALSE,cold,23,Associate Professor,F,white,Natural Sciences,r2,public
135665,3.666666667,2.333333333,6,3,FALSE,FALSE,cold,12,Associate Professor,M,non-white,Humanities,r1,public
135669,4.810810811,1.108108108,25,3.769230769,FALSE,FALSE,cold,46,Professor,M,non-white,Engineering,r1,public
135705,2.277777778,2.888888889,9,3,TRUE,FALSE,cold,33,Professor,M,non-white,Natural Sciences,r1,public
135714,3.884615385,3.769230769,13,3.25,FALSE,FALSE,cold,27,Professor,M,white,Medical sciences,other,public
135732,2.821428571,3.428571429,14,3.555555556,FALSE,FALSE,cold,25,Associate Professor,M,non-white,Natural Sciences,r1,private
135734,2.181818182,3,11,2.5,TRUE,FALSE,cold,26,Professor,M,non-white,Natural Sciences,r1,public
135739,3.916666667,3.333333333,6,3.5,FALSE,FALSE,hot,14,Professor,F,white,Social Sciences,r1,public
135751,2.321428571,2.5,14,3.083333333,TRUE,TRUE,cold,28,Professor,M,white,Humanities,r1,public
135758,1.642857143,4.714285714,7,2.6,FALSE,FALSE,cold,38,Professor,M,white,Social Sciences,r1,public
135761,2.368421053,2.947368421,19,2.222222222,FALSE,FALSE,cold,26,Professor,F,non-white,Social Sciences,r1,public
135766,2.9375,2.75,8,3,FALSE,FALSE,cold,23,Associate Professor,M,non-white,Humanities,r1,public
135769,1.6,4,5,2.666666667,FALSE,FALSE,cold,26,Professor,M,non-white,Natural Sciences,r1,public
135772,2.5625,4.375,8,1.833333333,FALSE,FALSE,cold,28,Associate Professor,M,non-white,Natural Sciences,r1,public
135779,4.142857143,3.285714286,7,3.571428571,FALSE,FALSE,cold,20,Professor,F,non-white,Humanities,r1,public
135837,2.357142857,2.904761905,25,2.75,FALSE,TRUE,cold,47,Professor,M,white,Natural Sciences,r1,public
135847,1.75,2.75,4,2.5,FALSE,FALSE,cold,17,Associate Professor,M,white,Social Sciences,r1,private
135860,3.333333333,3.166666667,6,3,FALSE,FALSE,cold,37,Professor,M,white,Natural Sciences,other,public
135865,4.875,3.75,4,5,FALSE,FALSE,cold,26,Professor,F,white,Humanities,r1,public
135884,4.416666667,3.833333333,6,4.25,FALSE,FALSE,cold,34,Professor,M,white,Natural Sciences,other,public
135895,2.5,3.25,4,2,FALSE,FALSE,cold,38,Associate Professor,M,white,Natural Sciences,r2,public
135901,1.9,4.6,5,2.666666667,FALSE,FALSE,cold,13,Associate Professor,F,non-white,Humanities,r1,public
135927,3.875,2.875,16,3.230769231,FALSE,FALSE,cold,11,Professor,M,UNK,Medical sciences,r1,public
135949,3.65,3.7,10,2.125,FALSE,FALSE,cold,17,Professor,M,white,Natural Sciences,r1,public
135961,2.733333333,2.6,15,2.9,FALSE,FALSE,cold,41,Professor,M,white,Social Sciences,r1,private
135967,2,4.25,4,3,FALSE,FALSE,cold,14,Associate Professor,F,non-white,Medical sciences,r1,public
135977,2.666666667,4.333333333,12,3.666666667,FALSE,FALSE,cold,19,Professor,M,white,Social Sciences,r1,public
135983,3.25,2.4375,16,3.4,FALSE,TRUE,cold,48,Professor,M,white,Social Sciences,other,public
135995,4.055555556,4.666666667,9,2,FALSE,FALSE,cold,14,Associate Professor,M,non-white,Natural Sciences,r1,private
136000,1.5,3.75,4,2.666666667,TRUE,FALSE,cold,39,Professor,M,non-white,Engineering,r2,private
136002,2.954545455,3.727272727,11,3.2,FALSE,FALSE,cold,14,Professor,F,white,Social Sciences,r1,public
136010,3.275,2.2,20,3.416666667,TRUE,FALSE,cold,15,Associate Professor,F,UNK,Social Sciences,r1,public
136034,2.214285714,3.857142857,7,3.2,FALSE,FALSE,cold,46,Professor,M,white,Natural Sciences,r1,public
136036,4.055555556,3.333333333,9,2,FALSE,FALSE,hot,13,Associate Professor,M,white,Social Sciences,r1,public
136038,4.125,3.25,4,3.5,FALSE,FALSE,cold,40,Professor,M,white,Natural Sciences,r2,public
136039,4,3.5,6,4,FALSE,FALSE,cold,21,Professor,F,white,Engineering,r2,public
136044,4.444444444,2.222222222,9,2.5,FALSE,FALSE,cold,31,Professor,M,white,Medical sciences,r2,public
136051,4.153846154,3,13,3,FALSE,FALSE,cold,33,Professor,M,white,Social Sciences,r1,public
136056,2.833333333,4.333333333,9,3.428571429,FALSE,FALSE,cold,28,Professor,F,white,Natural Sciences,r1,public
136062,3.083333333,2.416666667,12,4,FALSE,FALSE,cold,39,Associate Professor,M,white,Humanities,r1,private
136069,3.75,3,4,3.5,FALSE,TRUE,cold,36,Professor,M,white,Engineering,r2,public
136072,2.25,3.875,8,3.285714286,FALSE,FALSE,cold,39,Associate Professor,M,white,Humanities,r1,private
136094,4.590909091,2,11,3,FALSE,FALSE,cold,22,Professor,M,white,Humanities,other,public
136141,3.75,3.75,8,4.142857143,FALSE,FALSE,cold,28,Professor,M,white,Natural Sciences,r1,public
136147,3.833333333,3.5,6,3.4,FALSE,FALSE,hot,10,Associate Professor,M,non-white,Social Sciences,r1,private
136154,2.5625,3.375,8,2.8,FALSE,FALSE,cold,21,Associate Professor,F,white,Humanities,r2,public
136157,3.583333333,3.166666667,12,4,FALSE,FALSE,cold,37,Associate Professor,M,white,Humanities,r2,public
136175,4.1875,2.25,8,3,FALSE,FALSE,cold,25,Associate Professor,F,white,Humanities,r1,private
136183,2.25,4,4,2,FALSE,FALSE,cold,23,Professor,F,non-white,Social Sciences,r1,public
136185,3.5,3.375,8,4.5,FALSE,FALSE,cold,39,Professor,M,white,Medical sciences,r1,public
136221,2.75,3.333333333,6,3.75,FALSE,FALSE,cold,42,Professor,M,white,Social Sciences,r1,private
136222,2.4,4.4,5,3.2,FALSE,FALSE,cold,35,Professor,F,white,Natural Sciences,r1,public
136229,4.695652174,2.347826087,23,3.714285714,FALSE,TRUE,hot,11,Associate Professor,M,white,Humanities,r1,public
136244,2.916666667,4.833333333,6,3,FALSE,FALSE,cold,43,Professor,M,white,Humanities,r1,public
136264,2.46,3.92,25,2.708333333,FALSE,TRUE,cold,34,Associate Professor,M,white,Natural Sciences,r1,public
136274,2.36,2.84,25,3.647058824,FALSE,FALSE,cold,41,Professor,F,white,Social Sciences,r2,public
136275,3.416666667,2.944444444,18,2.642857143,FALSE,FALSE,cold,10,Associate Professor,M,white,Social Sciences,other,public
136277,2.25,5,4,3.75,FALSE,FALSE,cold,28,Professor,F,UNK,Medical sciences,r2,private
136289,4.638888889,2.388888889,18,3.375,FALSE,FALSE,cold,25,Professor,M,non-white,Humanities,r1,public
136309,4.1,2.4,5,3.6,FALSE,FALSE,cold,26,Professor,F,white,Humanities,r1,public
136330,3.2,2.8,5,4,FALSE,FALSE,cold,22,Associate Professor,F,white,Humanities,other,public
136356,4.033333333,3.266666667,15,3.666666667,TRUE,FALSE,hot,13,Associate Professor,F,UNK,Natural Sciences,r2,public
136376,3.5,3.111111111,9,3.333333333,TRUE,FALSE,cold,21,Professor,M,non-white,Natural Sciences,r1,public
136379,3.25,3,4,3.5,FALSE,FALSE,cold,12,Associate Professor,M,UNK,Social Sciences,r1,public
136383,3.111111111,3.666666667,9,4.428571429,FALSE,FALSE,cold,30,Associate Professor,M,UNK,Humanities,r1,public
136385,2.147058824,4.352941176,17,2.533333333,FALSE,FALSE,cold,26,Professor,M,white,Natural Sciences,r1,public
136398,4.681818182,2.545454545,11,4.6,FALSE,FALSE,cold,10,Associate Professor,M,white,Social Sciences,r1,public
136403,3.083333333,3.375,24,3.2,FALSE,FALSE,cold,35,Professor,M,non-white,Natural Sciences,r1,public
136405,2.888888889,3.055555556,18,2.928571429,TRUE,FALSE,cold,14,Associate Professor,M,UNK,Natural Sciences,r2,public
136414,4.277777778,3.5,18,4,FALSE,FALSE,cold,13,Associate Professor,M,non-white,Natural Sciences,r1,public
136433,1.447368421,4.789473684,19,2,FALSE,TRUE,cold,32,Professor,M,UNK,Natural Sciences,r2,public
136494,3.4,3.8,5,1.666666667,FALSE,FALSE,cold,15,Associate Professor,M,non-white,Social Sciences,r1,public
136513,3.5,2.25,4,4,FALSE,FALSE,hot,12,Associate Professor,M,white,Social Sciences,r3,public
136525,3.055555556,3.222222222,9,4,FALSE,FALSE,cold,14,Professor,M,non-white,Humanities,r1,public
136533,4.333333333,3.571428571,21,4.0625,FALSE,FALSE,cold,21,Associate Professor,M,non-white,Medical sciences,r1,public
136576,3.75,2,6,4.8,FALSE,FALSE,cold,29,Associate Professor,M,UNK,Natural Sciences,r1,public
136577,4,4.25,4,4.5,FALSE,FALSE,cold,35,Professor,M,UNK,Natural Sciences,r1,public
136578,1.375,3.3125,16,2.666666667,FALSE,FALSE,cold,33,Assistant Professor,M,white,Natural Sciences,r2,public
136581,3.944444444,2.555555556,9,3.428571429,FALSE,FALSE,cold,14,Associate Professor,F,white,Humanities,r1,public
136590,3.875,3.375,8,4,FALSE,FALSE,hot,18,Associate Professor,F,white,Social Sciences,other,public
136614,3.972972973,3.243243243,25,3.451612903,TRUE,FALSE,cold,23,Associate Professor,M,white,Natural Sciences,r2,public
136616,3.921052632,3.078947368,25,2.631578947,FALSE,FALSE,cold,29,Professor,F,white,Natural Sciences,r1,public
136642,5,2,7,4.75,FALSE,FALSE,cold,22,Professor,M,non-white,Social Sciences,r2,public
